date,name,price,person,level,review_count,review_group,score,city,city_details,day,month,peak
2023-10-13,파크선샤인제주,115435,4인,3성급,1128.0,500 이상,4.8,서귀포시,서홍동,13,October,비수기
2023-10-13,팜파스호텔 제주,74525,2인,비지니스,250.0,500 미만,4.7,제주시,용담삼동,13,October,비수기
2023-10-13,퍼스트70 호텔,99625,4인,비지니스,670.0,500 이상,4.6,서귀포시,서귀동,13,October,비수기
2023-10-13,펄호텔 제주,58500,4인,비지니스,96.0,500 미만,4.2,제주시,연동,13,October,비수기
2023-10-13,풍경호텔,75571,4인,관광,55.0,500 미만,3.7,서귀포시,서홍동,13,October,비수기
2023-10-13,플레이스캠프 제주,86267,2인,4성급,921.0,500 이상,4.6,서귀포시,성산읍,13,October,비수기
2023-10-13,피노호텔,86500,4인,비지니스,120.0,500 미만,4.8,서귀포시,서귀동,13,October,비수기
2023-10-13,하이 제주 호텔,170750,4인,비지니스,111.0,500 미만,4.2,제주시,한림읍,13,October,비수기
2023-10-13,한라궁 호텔,240778,4인,4성급,837.0,500 이상,4.5,서귀포시,토평동,13,October,비수기
2023-10-13,함덕비치스테이제주,107857,4인,비지니스,205.0,500 미만,4.5,제주시,조천읍,13,October,비수기
2023-10-13,해비치 호텔&리조트,430205,2인,5성급,365.0,500 미만,4.7,서귀포시,표선면,13,October,비수기
2023-10-13,해수스파호텔 코자,71667,4인,부티크,158.0,500 미만,4.5,서귀포시,대정읍,13,October,비수기
2023-10-13,호텔 골든데이지 서귀포오션,107917,4인,비지니스,1111.0,500 이상,4.5,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔 난타 제주,130500,4인,4성급,597.0,500 이상,4.7,제주시,오등동,13,October,비수기
2023-10-13,호텔 더원,100667,4인,4성급,2451.0,500 이상,4.5,제주시,연동,13,October,비수기
2023-10-13,호텔 레오,118750,4인,4성급,216.0,500 미만,4.8,제주시,연동,13,October,비수기
2023-10-13,호텔 리젠트마린,115714,2인,비지니스,1080.0,500 이상,4.6,제주시,건입동,13,October,비수기
2023-10-13,호텔 버지니아,56667,2인,비지니스,385.0,500 미만,4.8,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔 브릿지 서귀포,153449,4인,비지니스,312.0,500 미만,4.8,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔 서귀피안 ,146667,2인,관광,123.0,500 미만,4.8,서귀포시,보목동,13,October,비수기
2023-10-13,호텔 스카이파크 제주 1호점,99846,4인,3성급,286.0,500 미만,4.4,제주시,연동,13,October,비수기
2023-10-13,호텔 윈스토리,81526,4인,비지니스,1344.0,500 이상,4.6,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔 캘리포니아 제주,76333,2인,2성급,29.0,500 미만,4.5,서귀포시,강정동,13,October,비수기
2023-10-13,호텔 컬리넌 제주,77444,4인,2성급,268.0,500 미만,4.2,제주시,연동,13,October,비수기
2023-10-13,호텔 케니 모슬포,83286,4인,비지니스,323.0,500 미만,4.8,서귀포시,대정읍,13,October,비수기
2023-10-13,호텔 케니 서귀포,55667,2인,비지니스,2471.0,500 이상,4.6,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔 토스카나,289429,4인,4성급,1602.0,500 이상,4.8,서귀포시,강정동,13,October,비수기
2023-10-13,호텔 통 연동,58000,4인,비지니스,72.0,500 미만,3.6,제주시,연동,13,October,비수기
2023-10-13,호텔 휴식 서귀포,53000,4인,3성급,563.0,500 이상,4.6,서귀포시,서귀동,13,October,비수기
2023-10-13,호텔아로하,91667,2인,관광,143.0,500 미만,4.3,서귀포시,성산읍,13,October,비수기
2023-10-13,호텔위드시티,80775,4인,비지니스,186.0,500 미만,4.7,제주시,노형동,13,October,비수기
2023-10-13,호텔이디,64800,4인,비지니스,90.0,500 미만,4.7,서귀포시,남원읍,13,October,비수기
2023-10-13,화이트하우스 호텔,99500,4인,관광,275.0,500 미만,4.2,제주시,용담삼동,13,October,비수기
2023-10-13,훈데르트힐즈,497375,4인,가족호텔,9.0,500 미만,4.8,제주시,우도면,13,October,비수기
2023-10-13,히든 클리프 호텔 & 네이쳐,361000,2인,5성급,1402.0,500 이상,4.8,서귀포시,상예동,13,October,비수기
2023-10-14,Premium 리벤시아 풀빌라&호텔,636250,4인,가족호텔,34.0,500 미만,4.2,제주시,한림읍,14,October,비수기
2023-10-14,[대규모특가] 탑스텐 빌라드애월,228975,4인,가족호텔,256.0,500 미만,4.6,제주시,애월읍,14,October,비수기
2023-10-14,골드원 호텔&스위트,344929,4인,4성급,147.0,500 미만,4.8,서귀포시,서호동,14,October,비수기
2023-10-14,골든튤립 제주성산호텔,90092,4인,비지니스,376.0,500 미만,4.5,서귀포시,성산읍,14,October,비수기
2023-10-14,그라벨 호텔 제주,125000,2인,4성급,703.0,500 이상,4.6,제주시,외도일동,14,October,비수기
2023-10-14,그랜드 밀리언스 호텔 서귀포,44024,2인,비지니스,1326.0,500 이상,4.7,서귀포시,서호동,14,October,비수기
2023-10-14,그랜드 조선 제주,583000,2인,5성급,273.0,500 미만,4.8,서귀포시,색달동,14,October,비수기
2023-10-14,그랜드 하얏트 제주,551377,2인,5성급,800.0,500 이상,4.8,제주시,노형동,14,October,비수기
2023-10-14,그랜드메르호텔 제주,83750,2인,2성급,239.0,500 미만,4.5,서귀포시,하예동,14,October,비수기
2023-10-14,글로스터호텔제주,108923,4인,비지니스,897.0,500 이상,4.7,제주시,연동,14,October,비수기
2023-10-14,까사로마 호텔,135000,4인,4성급,847.0,500 이상,4.8,서귀포시,서귀동,14,October,비수기
2023-10-14,꼬뜨도르 호텔,66333,4인,관광,211.0,500 미만,4.1,제주시,구좌읍,14,October,비수기
2023-10-14,노블피아 호텔,87120,4인,비지니스,1635.0,500 이상,4.7,서귀포시,서귀동,14,October,비수기
2023-10-14,노형호텔,81667,4인,비지니스,84.0,500 미만,4.5,제주시,노형동,14,October,비수기
2023-10-14,다인오세아노호텔,287491,4인,4성급,223.0,500 미만,4.5,제주시,애월읍,14,October,비수기
2023-10-14,더 그랜드 섬오름,207212,4인,4성급,238.0,500 미만,4.7,서귀포시,법환동,14,October,비수기
2023-10-14,디 아넥스 호텔 (포도호텔 별관),302942,2인,4성급,48.0,500 미만,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,라림부띠끄호텔,143750,4인,비지니스,11.0,500 미만,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,라마다 바이 윈덤 제주 더 함덕 호텔,197500,4인,비지니스,211.0,500 미만,4.5,제주시,조천읍,14,October,비수기
2023-10-14,라마다 제주시티 호텔,117637,4인,비지니스,1646.0,500 이상,4.6,제주시,이도이동,14,October,비수기
2023-10-14,라마다 프라자 제주 호텔,257500,4인,5성급,328.0,500 미만,4.7,제주시,삼도이동,14,October,비수기
2023-10-14,랜딩관 제주신화월드 호텔앤리조트,226213,4인,5성급,1395.0,500 이상,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,롯데호텔 제주,482485,2인,5성급,644.0,500 이상,4.8,서귀포시,색달동,14,October,비수기
2023-10-14,루체빌,221177,4인,레지던스,370.0,500 미만,4.5,서귀포시,안덕면,14,October,비수기
2023-10-14,리시온 호텔,74967,2인,1성급,205.0,500 미만,4.1,서귀포시,표선면,14,October,비수기
2023-10-14,머큐어 앰배서더 제주,355000,2인,비지니스,17.0,500 미만,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,메리어트관 제주신화월드 호텔앤리조트,327800,4인,5성급,275.0,500 미만,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,메종 글래드 제주,235744,2인,5성급,1296.0,500 이상,4.6,제주시,연동,14,October,비수기
2023-10-14,메종 글래드 제주,238540,4인,5성급,1296.0,500 이상,4.6,제주시,연동,14,October,비수기
2023-10-14,모멘토호텔,72000,4인,관광,71.0,500 미만,4.4,서귀포시,서귀동,14,October,비수기
2023-10-14,모슬포호텔,52000,2인,1성급,450.0,500 미만,4.3,서귀포시,대정읍,14,October,비수기
2023-10-14,미주 호텔,58000,4인,관광,27.0,500 미만,3.6,제주시,연동,14,October,비수기
2023-10-14,베니키아 호텔 제주,85000,4인,3성급,531.0,500 이상,4.3,제주시,애월읍,14,October,비수기
2023-10-14,베스트웨스턴 제주,121154,4인,4성급,2183.0,500 이상,4.5,제주시,노형동,14,October,비수기
2023-10-14,브라운스위트 제주 호텔,93000,4인,비지니스,1935.0,500 이상,4.3,서귀포시,성산읍,14,October,비수기
2023-10-14,블루스프링 부띠끄호텔,200057,4인,부티크,58.0,500 미만,4.2,제주시,한림읍,14,October,비수기
2023-10-14,비케이호텔 인 제주,59700,4인,3성급,182.0,500 미만,4.7,서귀포시,서귀동,14,October,비수기
2023-10-14,빠레브호텔,144000,2인,4성급,454.0,500 미만,4.7,서귀포시,강정동,14,October,비수기
2023-10-14,서귀포 JS호텔,103000,4인,비지니스,889.0,500 이상,4.6,서귀포시,법환동,14,October,비수기
2023-10-14,서귀포 런,82800,4인,관광,319.0,500 미만,4.8,서귀포시,서귀동,14,October,비수기
2023-10-14,서귀포 브리즈베이 호텔,103333,4인,3성급,139.0,500 미만,4.7,서귀포시,성산읍,14,October,비수기
2023-10-14,서머셋 제주신화월드,617100,4인,5성급,134.0,500 미만,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,성산비치호텔,47500,4인,2성급,84.0,500 미만,4.3,서귀포시,성산읍,14,October,비수기
2023-10-14,솔동산스테이,143497,4인,레지던스,57.0,500 미만,4.9,서귀포시,서귀동,14,October,비수기
2023-10-14,스타즈호텔 제주 로베로,78488,4인,3성급,1316.0,500 이상,4.3,제주시,삼도이동,14,October,비수기
2023-10-14,신라스테이 제주,175956,2인,4성급,979.0,500 이상,4.7,제주시,연동,14,October,비수기
2023-10-14,신신호텔 서귀포점,73519,4인,4성급,913.0,500 이상,4.6,서귀포시,서귀동,14,October,비수기
2023-10-14,신신호텔 제주공항,108881,4인,비지니스,592.0,500 이상,4.3,제주시,연동,14,October,비수기
2023-10-14,신신호텔 제주오션,94860,4인,비지니스,2292.0,500 이상,4.3,서귀포시,서귀동,14,October,비수기
2023-10-14,신신호텔 제주월드컵점,60026,4인,비지니스,1633.0,500 이상,4.5,서귀포시,서호동,14,October,비수기
2023-10-14,신신호텔 천지연점,73948,4인,비지니스,1205.0,500 이상,4.5,서귀포시,서귀동,14,October,비수기
2023-10-14,신화관 제주신화월드 호텔앤리조트,339348,4인,5성급,933.0,500 이상,4.8,서귀포시,안덕면,14,October,비수기
2023-10-14,심스호텔,65000,2인,비지니스,271.0,500 미만,4.3,제주시,건입동,14,October,비수기
2023-10-14,썬라이즈호텔 섭지코지점,82333,4인,비지니스,92.0,500 미만,4.4,서귀포시,성산읍,14,October,비수기
2023-10-14,썬라이즈호텔 성산점,100000,2인,2성급,105.0,500 미만,4.5,서귀포시,성산읍,14,October,비수기
2023-10-14,씨스테이 호텔&스파,119000,4인,관광,334.0,500 미만,4.5,제주시,애월읍,14,October,비수기
2023-10-14,씨에스 호텔,710333,4인,5성급,99.0,500 미만,4.7,서귀포시,중문동,14,October,비수기
2023-10-14,씨클리프호텔 제주,101667,4인,관광,8.0,500 미만,4.4,제주시,애월읍,14,October,비수기
2023-10-14,아길라 호텔,152500,2인,가족호텔,64.0,500 미만,4.5,제주시,한림읍,14,October,비수기
2023-10-14,아스타 호텔,100714,4인,4성급,791.0,500 이상,4.7,제주시,삼도일동,14,October,비수기
2023-10-14,아시아호텔 제주,81333,2인,비지니스,519.0,500 이상,4.6,제주시,노형동,14,October,비수기
2023-10-14,애월스테이 인 제주,137000,4인,부티크,136.0,500 미만,4.8,제주시,애월읍,14,October,비수기
2023-10-14,에벤에셀호텔,101800,4인,관광,57.0,500 미만,4.8,제주시,조천읍,14,October,비수기
2023-10-14,에이바 호텔 함덕,96000,4인,비지니스,5.0,500 미만,4.3,제주시,조천읍,14,October,비수기
2023-10-14,에코랜드 호텔,284375,4인,5성급,147.0,500 미만,4.8,제주시,조천읍,14,October,비수기
2023-10-14,엠버 호텔 제주,136917,4인,3성급,94.0,500 미만,4.5,제주시,연동,14,October,비수기
2023-10-14,엠스테이호텔 제주,66143,4인,비지니스,1296.0,500 이상,4.3,서귀포시,서귀동,14,October,비수기
2023-10-14,오션 그랜드 호텔,134143,4인,3성급,443.0,500 미만,4.1,제주시,조천읍,14,October,비수기
2023-10-14,오션스위츠 제주,146875,4인,4성급,699.0,500 이상,4.5,제주시,삼도이동,14,October,비수기
2023-10-14,위드스테이호텔,73714,2인,비지니스,933.0,500 이상,4.5,제주시,노형동,14,October,비수기
2023-10-14,윈스카이호텔,56367,4인,비지니스,420.0,500 미만,4.6,서귀포시,강정동,14,October,비수기
2023-10-14,유탑유블레스호텔 제주함덕,213500,4인,4성급,1003.0,500 이상,4.6,제주시,조천읍,14,October,비수기
2023-10-14,이큐 스테이,84385,2인,레지던스,37.0,500 미만,4.2,제주시,한림읍,14,October,비수기
2023-10-14,제이앤비 가족호텔,152000,4인,관광,45.0,500 미만,4.6,서귀포시,토평동,14,October,비수기
2023-10-14,제주 갤럭시호텔,86857,4인,3성급,74.0,500 미만,4.7,제주시,용담일동,14,October,비수기
2023-10-14,제주 글레즈하임호텔,159727,4인,비지니스,370.0,500 미만,4.7,서귀포시,강정동,14,October,비수기
2023-10-14,제주 노블레스 호텔,74000,4인,부티크,20.0,500 미만,4.3,제주시,연동,14,October,비수기
2023-10-14,제주 디아일랜드 블루,263864,4인,레지던스,491.0,500 미만,4.4,서귀포시,서귀동,14,October,비수기
2023-10-14,제주 로긴호텔 (구 제주 오슬로호텔) ,60750,4인,2성급,474.0,500 미만,4.7,제주시,용담삼동,14,October,비수기
2023-10-14,제주 리치호텔,119700,4인,비지니스,361.0,500 미만,4.5,제주시,애월읍,14,October,비수기
2023-10-14,제주 메이 더 호텔,66000,4인,3성급,162.0,500 미만,4.2,제주시,구좌읍,14,October,비수기
2023-10-14,제주 메이저 호텔,70000,4인,비지니스,16.0,500 미만,4.2,제주시,연동,14,October,비수기
2023-10-14,제주 메이저2 호텔,67500,2인,비지니스,39.0,500 미만,4.5,제주시,연동,14,October,비수기
2023-10-14,제주 부영호텔&리조트,232068,4인,5성급,974.0,500 이상,4.7,서귀포시,중문동,14,October,비수기
2023-10-14,제주 브릭스 호텔,157333,4인,관광,64.0,500 미만,4.8,서귀포시,호근동,14,October,비수기
2023-10-14,제주 삼다호텔,56000,4인,비지니스,50.0,500 미만,4.3,제주시,용담삼동,14,October,비수기
2023-10-14,제주 센트럴시티 호텔,146000,4인,비지니스,595.0,500 이상,4.3,제주시,연동,14,October,비수기
2023-10-14,제주 슬림호텔,64333,4인,비지니스,17.0,500 미만,3.9,제주시,이도이동,14,October,비수기
2023-10-14,제주 오리엔탈 호텔,171500,2인,5성급,723.0,500 이상,4.4,제주시,삼도이동,14,October,비수기
2023-10-14,제주 오션스퀘어,217778,4인,가족호텔,421.0,500 미만,4.7,서귀포시,성산읍,14,October,비수기
2023-10-14,제주 이화호텔,60000,4인,관광,485.0,500 미만,4.2,제주시,용담이동,14,October,비수기
2023-10-14,제주 참피온 호텔,41667,2인,비지니스,94.0,500 미만,4.2,제주시,삼도일동,14,October,비수기
2023-10-14,제주 케이관광호텔,75000,4인,관광,95.0,500 미만,4.5,제주시,연동,14,October,비수기
2023-10-14,제주 퍼시픽 호텔,165000,2인,4성급,20.0,500 미만,4.4,제주시,용담일동,14,October,비수기
2023-10-14,제주 하버호텔,70200,4인,2성급,317.0,500 미만,4.5,제주시,건입동,14,October,비수기
2023-10-14,제주 호텔 G,41750,2인,비지니스,150.0,500 미만,4.4,제주시,삼도일동,14,October,비수기
2023-10-14,"제주 휘슬락, BW 시그니처 컬렉션",116667,4인,4성급,2017.0,500 이상,4.5,제주시,건입동,14,October,비수기
2023-10-14,제주비치호텔W,86978,4인,비지니스,267.0,500 미만,4.1,제주시,조천읍,14,October,비수기
2023-10-14,제주스카이호텔,54000,2인,비지니스,356.0,500 미만,4.7,제주시,한림읍,14,October,비수기
2023-10-14,제주신라호텔,448515,2인,5성급,338.0,500 미만,4.9,서귀포시,색달동,14,October,비수기
2023-10-14,제주유니호텔,301888,4인,4성급,300.0,500 미만,4.5,제주시,애월읍,14,October,비수기
2023-10-14,제주호텔 스카브로,180000,2인,가족호텔,33.0,500 미만,4.8,서귀포시,하예동,14,October,비수기
2023-10-14,제주호텔더엠,71000,4인,비지니스,440.0,500 미만,4.4,서귀포시,서귀동,14,October,비수기
2023-10-14,코델리아 리조트,57556,4인,4성급,121.0,500 미만,4.2,서귀포시,성산읍,14,October,비수기
2023-10-14,코델리아S 호텔,56500,4인,가족호텔,438.0,500 미만,4.5,서귀포시,성산읍,14,October,비수기
